id,program.type,age,ethnicity.r,major,dal.course.code,se.1,se.2,se.3,se.4,se.5,se.6,se.7,se.8,asi.1,asi.2,asi.3,asi.4,asi.5,asi.6,asi.7,asi.8,asi.9,asi.10,asi.11,asi.12,asi.13,asi.14,asi.15,asi.16,asi.17,asi.18,pc.1,pc.2,pc.3,psp.1,psp.2,psp.3,frost.ps.1,frost.ps.2,frost.ps.3,frost.ps.4,frost.com.1,frost.com.2,frost.com.3,frost.com.4,frost.com.5,frost.da.1,frost.da.2,frost.da.3,frost.da.4,stat.anx.1,stat.anx.2,stat.anx.3,stat.anx.4,stat.anx.5,stat.anx.6,stat.anx.7,stat.anx.8,stat.anx.9,stat.anx.10,stat.anx.11,stat.anx.12,stat.anx.13,stat.anx.14,stat.anx.15,stat.anx.16,math.anx.1,math.anx.2,math.anx.3,math.anx.4,math.anx.5,math.anx.6,math.anx.7,math.anx.8,math.anx.9,faculty,stats,stats.history,gender.category,self.efficacy,asi.phys,asi.cog,asi.social,asi,perf.cog,perf.sp,frost.ps,frost.com,frost.da,stat.anx.tc,stat.anx.i,stat.anx.ah,stat.anx.ws,stat.anx.fst,stat.anx.sc,math.anx
12139602533,0,19,White,neuroscience ,STAT 1060 PSYO 2501,5,5,5,5,5,4,4,4,4,5,4,4,4,3,NA,3,4,2,2,4,2,1,4,2,4,2,4,4,4,7,6,6,5,4,4,4,5,4,4,4,5,4,3,4,4,4,3,3,5,4,4,3,4,2,2,2,2,2,2,2,2,2,4,4,5,4,2,1,4,2,1,1,1,1,4.625,3.8,2.666666667,3.166666667,3.176470588,4,6.333333333,4.25,4.4,3.75,4.333333333,3.666666667,3,2,2,2,3.111111111
12139203444,0,22,White,psychology,PSYO 2501,4,5,5,4,5,4,5,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,5,5,3,4,4,4,2,2,2,1,2,3,2,2,2,5,4,4,4,3,3,3,3,2,3,3,2,3,4,4,3,3,4,3,4,4,3,3,4,4,0,1,0,1,4.5,1.166666667,1,1.666666667,1.277777778,2,4.666666667,3.75,1.8,2.25,4,3.333333333,3.5,2.666666667,3.666666667,2.5,3.555555556
12138469026,0,19,White,Psychology,"STAT 1060, PSYO 2501",4,2,5,4,5,5,4,5,2,3,4,1,4,5,4,1,5,2,4,4,5,3,1,4,5,2,3,3,4,6,3,5,5,4,4,4,3,4,2,4,2,5,4,4,5,3,4,2,3,4,4,4,4,2,2,2,1,2,2,3,4,1,3,2,3,4,2,2,4,1,0,1,1,1,4.25,2.5,3,4.333333333,3.277777778,3.333333333,4.666666667,4.25,3,4.5,3.333333333,3.333333333,4,2.666666667,2.333333333,1.5,2.444444444
12138378495,0,21,White,BSc Psych,STAT 1060,4,4,4,3,3,3,2,4,5,5,5,1,5,5,5,3,5,5,5,3,5,5,1,5,5,5,4,4,4,7,7,7,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,1,1,4,5,1,3,4,1,3,5,3,5,5,4,4,5,4,1,0,1,1,3.375,3,5,5,4.333333333,4,7,2.75,5,5,5,4,4.5,1,2.666666667,4.5,4.222222222
12137787321,0,18,White,undecided,,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,6,6,6,3,4,2,4,4,3,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,1,0,0,1,4,2,2,2.5,2.166666667,1.666666667,6,3.25,3.2,3.75,4,4,4,2.666666667,2,2,1.888888889
12137607934,0,18,Asian,undecided ,STAT 1060,4,4,4,4,4,4,2,4,3,3,4,4,3,4,3,2,2,3,2,2,4,2,2,3,4,3,3,4,3,7,6,5,5,4,3,4,5,5,5,5,4,4,4,2,3,3,2,3,4,4,4,2,4,2,2,1,2,2,2,2,2,1,3,1,4,5,1,2,5,2,1,1,0,1,3.75,2.833333333,2.833333333,3.166666667,2.944444444,3.333333333,6,4,4.8,3.25,3.666666667,3.666666667,2,2,2,1.5,2.666666667
12137589688,0,21,Asian,Neuroscience,"STAT 1060, PSYO 2501",4,3,4,4,4,4,4,3,5,3,2,1,3,2,3,3,5,2,1,5,4,1,1,2,5,4,3,3,2,7,7,7,5,5,5,4,5,4,4,3,3,4,3,2,3,3,2,1,5,4,1,2,1,1,2,1,1,1,3,3,1,2,5,5,5,5,3,4,5,2,1,1,1,0,3.75,2.5,2.5,3.666666667,2.888888889,2.666666667,7,4.75,3.8,3,4,1,2,1,2.666666667,1,4
12137559337,0,19,White,DDH and BDH,,2,4,4,4,5,2,2,4,3,1,5,1,2,2,1,1,1,1,1,1,3,1,1,1,5,1,1,2,3,6,7,6,4,4,5,4,2,5,2,2,2,4,2,5,5,4,2,2,4,4,4,2,1,1,1,2,3,4,4,4,4,1,2,1,3,3,1,1,3,1,0,0,0,1,3.375,1.666666667,1.166666667,2.5,1.777777778,2,6.333333333,4.25,2.6,4,4,2.333333333,2,3,3,2.5,1.777777778
12135460117,0,20,White,Neuroscience ,PSYO2501,4,3,4,4,4,4,2,2,4,4,5,5,5,5,5,5,5,5,5,4,4,3,4,4,5,5,4,4,3,7,7,7,4,4,3,3,5,3,3,5,4,4,5,2,3,5,4,3,5,5,4,4,5,1,2,2,2,2,2,3,1,1,5,3,5,5,2,2,5,1,1,0,1,1,3.375,4.666666667,4.333333333,4.666666667,4.555555556,3.666666667,7,3.5,4,3.5,5,4,4,1.333333333,2.333333333,2,3.222222222
12135202019,0,20,Asian,Psychology,STAT 1060; PSYO 2501,2,2,3,2,3,2,2,2,3,2,2,3,2,3,3,3,3,3,2,4,4,3,2,2,3,2,2,2,2,4,6,5,4,3,3,3,3,4,3,3,3,2,3,3,3,3,4,3,4,4,2,2,3,2,2,2,3,3,3,3,3,2,2,1,2,5,1,2,5,1,1,1,1,1,2.25,2.833333333,2.333333333,3,2.722222222,2,5,3.25,3.2,2.75,3.666666667,2.666666667,3,2.666666667,2.666666667,2.5,2.333333333
12134970247,0,20,Mixed/Other,Psychology,PSYO2501,5,5,5,5,5,4,4,5,2,1,1,1,1,1,2,2,1,1,3,1,2,1,1,2,4,1,3,3,3,5,5,4,3,4,4,4,3,3,4,3,2,2,1,1,1,3,1,2,4,NA,2,1,4,2,1,1,1,1,1,1,1,1,2,2,4,4,1,1,3,1,0,1,0,1,4.75,1.333333333,1.166666667,2.166666667,1.555555556,3,4.666666667,3.75,3,1.25,3.5,2.666666667,1,1.333333333,1,1,2.111111111
12134182563,0,28,White,Psychology,PSYO 2501,4,2,4,4,4,4,5,4,4,1,3,3,3,4,3,2,4,2,2,2,4,2,1,2,2,2,3,3,3,5,4,5,5,2,4,2,5,2,2,5,2,5,5,2,2,5,5,4,5,4,4,5,4,1,1,4,1,1,4,2,1,3,5,4,5,5,4,2,5,4,1,1,0,1,3.875,2.333333333,2,3.333333333,2.555555556,3,4.666666667,3.25,3.2,3.5,4.666666667,4,5,1,2.333333333,2.5,4.111111111
12132062443,0,19,Middle Eastern,Psychology,"STAT 1060, PSYO 2501",4,4,5,5,5,5,4,4,4,4,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,6,5,6,4,3,3,4,3,2,1,1,2,4,4,4,4,4,5,5,5,5,5,5,5,3,1,5,5,2,4,2,1,1,3,1,4,2,1,2,5,1,0,1,1,1,4.5,2,2.833333333,2.5,2.444444444,2,5.666666667,3.5,1.8,4,4.666666667,5,5,2,2.333333333,5,2.222222222
12131756545,0,19,White,Psychology ,STAT 1060,4,3,5,3,5,4,3,3,3,5,3,1,3,2,3,1,4,2,1,1,1,4,1,4,3,4,3,3,3,5,2,5,4,5,4,4,4,2,3,3,2,4,5,2,2,3,4,4,4,3,4,2,5,2,3,1,2,1,3,3,2,3,4,1,3,4,2,2,5,1,1,1,1,1,3.75,1.666666667,3.666666667,2.333333333,2.555555556,3,4,4.25,2.8,3.25,3.333333333,4.333333333,3,1.666666667,3,1.5,2.777777778
12131600962,0,20,Black,psychology,PSYO 2501,5,4,5,5,5,4,NA,4,5,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,3,1,4,3,3,2,2,1,4,NA,4,2,3,1,2,1,1,3,2,3,4,3,1,1,3,2,4,1,1,1,1,1,1,1,4,2,1,2,3,1,1,2,1,1,5,1,1,1,1,1,4.571428571,1.166666667,1.666666667,2.166666667,1.666666667,3.333333333,1.666666667,3.333333333,1.6,3,2.666666667,2,1,1,2.333333333,1,1.888888889
12131230442,0,24,White,psychology,"STAT 1060, PSYO 2501",4,4,5,4,5,4,4,4,3,1,1,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,NA,NA,3,5,5,5,4,4,4,4,1,1,1,1,4,2,2,5,5,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,0,1,2,4.25,1,1,2.333333333,1.444444444,3,5,4,1.6,3.5,1,2,2,1,1,1,1.333333333
12130704968,0,20,White,Microbiology & Immunology,STAT 1060,4,4,4,4,4,4,3,4,3,4,3,2,2,3,2,1,2,3,2,1,2,2,1,1,4,2,3,2,2,6,6,6,4,3,2,3,3,4,2,2,3,2,4,1,2,2,5,1,2,3,2,5,3,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,5,1,1,0,1,1,3.875,1.666666667,2.333333333,2.666666667,2.222222222,2.333333333,6,3,2.8,2.25,2.333333333,2,5,1,1,1,2
12130678871,0,19,White,Psychology,"STAT 1060, PSYO 2501, STAT 2080, ",5,4,4,3,4,5,4,4,5,2,5,5,3,4,5,4,3,1,3,4,4,1,4,1,5,2,2,1,2,6,5,5,3,5,5,4,5,4,2,2,4,5,2,1,4,1,5,1,3,4,1,5,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,4.125,4.5,1.666666667,4,3.388888889,1.666666667,5.333333333,4.25,3.4,3,2.666666667,1,5,1,1,1,1.444444444
12130616525,0,20,White,psychology ,psyo 2501,3,4,3,4,3,3,2,2,2,2,5,3,4,4,5,2,5,3,4,5,2,3,4,4,2,4,3,3,3,7,5,4,4,4,2,2,5,4,5,5,2,5,5,3,5,5,4,5,5,NA,5,4,4,3,2,5,5,4,3,2,5,1,5,5,5,5,4,4,5,4,0,1,0,1,3,4,3.333333333,3.166666667,3.5,3,5.333333333,3,4.2,4.5,5,4.666666667,4,4,2.333333333,5,4.222222222
12130608066,0,20,White,Neuroscience,STAT 1060,4,5,4,4,5,3,3,4,4,2,3,1,2,5,2,1,5,NA,4,1,4,1,1,2,5,3,4,3,3,5,6,6,4,5,5,4,3,2,2,2,1,4,5,4,3,4,3,2,5,5,3,3,3,1,2,1,1,2,3,2,1,1,4,2,5,3,3,2,5,2,1,1,1,1,4,1.5,2,4.5,2.705882353,3.333333333,5.666666667,4.5,2,4,4.666666667,2.666666667,3,1.333333333,2.333333333,1,3
12130574867,0,53,White,Psychology,"STAT 1060, PSYO 2501",4,4,5,3,3,4,4,3,4,3,4,2,2,4,3,5,4,2,2,5,3,2,1,2,4,2,2,4,4,4,4,4,3,5,4,5,5,4,5,4,3,3,5,3,4,5,3,4,5,5,5,3,4,1,1,3,3,1,4,3,1,4,5,3,5,5,3,4,5,4,1,1,1,1,3.75,3.333333333,2.166666667,3.5,3,3.333333333,4,4.25,4.2,3.75,5,4.333333333,3,1,2.666666667,3,4.222222222
12130469671,0,19,Mixed/Other,undecided,,5,5,5,5,5,5,5,5,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,4,5,4,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,5,1.333333333,1,1.833333333,1.388888889,2,2,4,1.2,1,1.666666667,1,1.5,1,1.333333333,1,1.111111111
12129330960,0,21,White,Neuroscience,"STAT1060, PSYO2501",4,4,4,5,5,4,4,4,4,1,3,2,1,4,4,4,2,1,4,4,2,1,1,1,3,1,1,2,3,5,6,6,2,2,2,2,4,3,1,3,1,3,3,2,2,3,1,2,4,5,2,1,3,1,1,1,2,1,1,1,1,1,4,1,4,5,1,1,5,1,1,0,1,1,4.25,3,1,3.166666667,2.388888889,2,5.666666667,2,2.4,2.5,4,2.333333333,1,1,1,1.5,2.555555556
12129330132,0,21,White,Neuroscience,STAT1060; PSYO2501,4,4,5,5,5,5,4,4,3,2,2,1,1,3,3,2,2,1,1,2,1,1,2,1,4,1,2,2,3,5,6,5,4,4,4,4,3,2,2,2,3,2,2,2,3,4,2,3,4,5,2,1,2,1,1,1,1,1,1,1,1,2,5,1,4,5,1,2,5,2,1,0,1,1,4.5,2,1.166666667,2.333333333,1.833333333,2.333333333,5.333333333,4,2.4,2.25,4.333333333,2.333333333,1.5,1,1,1,3
12129313302,0,37,Mixed/Other,psychology,"STAT1060, PSYO2501",4,4,4,2,4,4,5,5,4,1,1,1,1,4,1,1,4,1,3,1,1,1,1,1,4,1,2,2,2,5,6,6,3,5,5,5,5,1,1,1,4,4,1,3,4,5,3,4,5,5,1,1,3,1,1,1,1,1,2,2,1,1,3,1,5,5,1,1,5,1,1,1,1,0,4,1,1,3.333333333,1.777777778,2,5.666666667,4.5,2.4,3,5,2.666666667,2,1,1.666666667,1,2.555555556
12128946711,0,20,White,neuroscience,"STAT 1060, PSYO 2501",4,4,5,4,4,5,5,4,5,3,2,1,3,5,1,1,3,1,2,1,1,1,1,2,2,2,2,3,4,6,2,7,4,5,5,5,3,4,2,4,5,3,5,3,4,3,4,2,5,5,1,5,3,1,2,1,1,1,2,1,1,1,4,1,5,3,2,4,5,2,1,0,1,1,4.375,1.166666667,2,3,2.055555556,3,5,4.75,3.6,3.75,4.333333333,2,4.5,1,1.666666667,1,3
12128789091,0,21,White,psychology,"STAT 1060, PSYO 2501",4,3,4,4,3,4,3,3,2,1,3,1,1,4,3,1,4,1,1,1,4,1,1,1,2,1,2,2,2,5,5,5,2,4,4,4,4,5,2,4,1,3,1,1,2,2,2,3,4,3,3,2,4,1,1,2,1,1,2,2,2,1,2,1,3,4,1,1,4,2,1,0,1,1,3.5,1.666666667,1,2.833333333,1.833333333,2,5,3.5,3.2,1.75,3,3.333333333,2,1.333333333,1.666666667,1.5,2.111111111
12127888191,0,19,White,Microbiology and Immunology,STAT1060,4,5,4,3,4,3,3,2,5,1,3,2,2,4,2,3,4,4,4,2,5,1,1,2,5,2,2,4,3,7,7,7,4,3,4,4,3,4,2,4,4,3,4,2,2,3,4,3,4,3,2,3,2,2,3,1,2,2,4,4,2,1,4,1,4,4,3,2,5,3,1,0,1,1,3.5,2.166666667,2,4.5,2.888888889,3,7,3.75,3.4,2.75,3.333333333,2.333333333,3.5,2,3.666666667,1.5,3
12126316954,0,20,Asian,medical sciences,STAT1060,2,2,3,4,3,3,4,3,4,4,3,2,4,3,1,2,3,3,2,1,2,1,3,3,1,3,3,3,2,6,6,7,3,3,4,3,4,4,3,2,4,4,4,1,4,2,4,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,3,1,1,0,1,1,3,2,3,2.5,2.5,2.666666667,6.333333333,3.25,3.4,3.25,2.666666667,1.666666667,3.5,1,1,1,1.666666667
12125740565,0,22,White,neuroscience,yes,4,3,4,3,4,3,3,4,3,4,2,4,4,5,2,2,5,2,1,2,4,3,1,4,5,2,1,1,2,6,6,7,2,4,3,3,4,2,2,2,2,4,5,4,5,4,5,4,5,5,2,2,2,2,2,2,3,2,2,2,2,1,5,3,4,5,3,4,5,3,1,0,1,1,3.5,2.166666667,3.166666667,3.833333333,3.055555556,1.333333333,6.333333333,3,2.4,4.5,4.666666667,2.666666667,3.5,2,2,2.5,3.666666667
12125555676,0,21,White,Neuroscience,"STAT 1060, PSYO 2501, PSYO 3502",4,4,4,3,4,4,5,4,5,1,2,1,1,5,2,1,3,1,1,1,5,1,1,1,2,1,2,1,2,4,4,5,3,4,4,4,2,1,2,1,2,4,2,3,3,3,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,2,3,2,3,4,2,2,4,1,1,0,1,1,4,1.333333333,1,3.5,1.944444444,1.666666667,4.333333333,3.75,1.6,3,3,2.333333333,2,1,1,1,2.555555556
12125440121,0,19,Mixed/Other,undecided,,3,4,4,4,4,4,4,4,3,3,3,3,4,3,2,2,3,1,2,1,3,1,1,1,2,1,NA,NA,NA,4,5,6,3,4,3,4,2,2,2,2,3,4,3,2,3,3,3,2,4,4,4,4,4,2,2,2,2,2,2,2,2,3,4,3,4,4,3,3,5,3,1,0,0,0,3.875,2,1.833333333,2.666666667,2.166666667,NA,5,3.5,2.2,3,3.666666667,3.333333333,3.5,2,2,2,3.555555556
12124116299,0,19,White,Neuroscience,STAT 1060 and PSYO 2501,4,4,5,4,2,2,4,2,4,5,4,2,4,4,5,1,4,1,1,5,5,2,4,4,5,4,4,4,4,7,7,7,5,5,5,5,5,4,4,5,4,4,4,2,4,4,4,3,5,4,2,4,5,1,1,4,2,1,1,1,1,2,5,2,5,5,2,3,5,3,1,1,1,1,3.375,3.5,3.333333333,3.833333333,3.555555556,4,7,5,4.4,3.5,4.333333333,3.333333333,4,1,1,3,3.555555556
12121868840,0,22,Asian,Medical Sciences,STAT1060,4,4,5,5,4,4,4,4,5,1,3,3,1,1,3,4,1,1,1,4,1,1,1,1,1,1,NA,NA,NA,5,1,4,2,4,4,4,1,1,1,1,1,4,4,1,1,3,3,1,3,2,1,1,1,1,1,1,1,3,3,1,1,1,3,1,2,2,1,1,3,1,1,0,1,0,4.25,3,1,1.666666667,1.888888889,NA,3.333333333,3.5,1,2.5,2.666666667,1,2,1.666666667,1.666666667,1,1.666666667
12121789545,0,28,White,Neuroscience,PSYO 2501,5,4,5,4,4,4,4,4,4,1,2,1,2,4,2,3,2,2,2,2,4,2,1,2,2,2,2,2,3,7,5,4,4,4,3,3,4,3,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,0,1,1,4.25,1.833333333,1.833333333,3,2.222222222,2.333333333,5.333333333,3.5,2.6,1.5,2,2.333333333,2,1,1,1,1.444444444
12121634761,0,18,White,Biology and Psychology,,4,2,4,2,4,4,4,2,4,2,3,3,3,4,3,3,4,4,3,3,4,2,2,4,4,2,2,2,3,5,6,6,4,4,4,4,4,3,2,4,4,4,4,2,3,3,5,3,4,5,3,5,3,2,2,2,2,2,2,2,2,2,4,3,5,4,2,3,4,3,1,0,0,1,3.25,2.833333333,2.833333333,3.833333333,3.166666667,2.333333333,5.666666667,4,3.4,3.25,4,3,5,2,2,2,3.333333333
12121521561,0,19,White,Neuroscience,STAT 1060,4,4,5,4,5,4,4,3,3,2,3,4,4,1,3,2,3,2,1,2,3,2,4,4,5,3,3,2,3,4,5,4,4,4,3,5,4,3,2,2,2,4,2,2,2,4,4,3,5,4,3,3,2,1,1,2,2,3,2,1,2,2,4,1,5,3,1,2,5,1,1,1,0,1,4.125,3,2.833333333,2.666666667,2.833333333,2.666666667,4.333333333,4,2.6,2.5,4.333333333,2.666666667,3.5,2,1.333333333,2,2.666666667
12121392542,0,21,White,Psychology ,"STAT 1060, PSYO 2501, PSYO 3502",5,2,4,4,4,4,3,2,4,2,5,5,1,3,4,3,4,4,3,3,3,2,1,4,5,1,3,4,3,7,6,7,4,5,4,4,4,4,5,2,4,5,5,2,4,5,4,4,5,5,3,3,3,1,1,4,4,2,2,2,2,1,4,3,5,5,2,1,5,2,0,0,1,1,3.5,3.5,2.333333333,3.666666667,3.166666667,3.333333333,6.666666667,4.25,3.8,4,5,3.333333333,3.5,1.666666667,1.666666667,4,3.111111111
12121389908,0,19,White,Biochemistry & Molecular Biology,STAT 1060,5,4,5,5,5,5,4,5,5,4,3,5,4,3,5,4,5,4,3,2,4,3,2,4,5,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4,1,5,4,3,4,3,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,2,1,0,1,1,4.75,3.5,3.833333333,4.166666667,3.833333333,4,6,5,5,4.75,4,2.333333333,4,1,1,1,2.888888889
12121374612,0,21,White,Psychology,"Stats 1060, PSYO 2501",4,4,4,4,4,4,4,3,2,3,2,1,2,4,3,1,4,1,1,1,1,1,1,1,1,1,3,3,3,6,6,4,5,5,5,5,4,4,2,2,1,1,2,2,3,3,3,3,4,4,3,3,4,2,2,2,2,3,2,2,2,2,2,1,3,3,3,1,4,3,1,0,1,0,3.875,1.5,1.5,2.166666667,1.722222222,3,5.333333333,5,2.6,2,3.666666667,3.333333333,3,2.333333333,2,2,2.444444444
12121304043,0,20,White,Neuroscience,STAT 1060; PSYO 2501,4,4,5,5,4,4,4,4,2,3,3,1,2,1,4,2,4,1,4,1,2,1,1,1,4,1,3,3,3,4,7,6,4,4,3,4,4,2,2,1,3,3,2,4,3,3,4,2,4,4,3,3,4,1,1,1,2,2,1,1,1,1,3,1,4,4,2,2,4,3,1,1,1,0,4.25,2,1.5,2.833333333,2.111111111,3,5.666666667,3.75,2.4,3,3.666666667,3,3.5,1.333333333,1,1.5,2.666666667
12121151457,0,33,White,Therapeutic Recreation,,3,4,4,3,4,5,4,4,4,3,4,3,2,4,4,1,5,3,3,3,3,4,2,4,5,3,2,3,2,5,5,5,4,3,2,3,4,4,2,1,4,4,4,5,5,5,5,2,5,5,5,4,5,2,3,5,4,3,3,3,3,5,5,4,5,4,3,2,5,2,2,0,0,1,3.875,2.833333333,3.166666667,4,3.333333333,2.333333333,5,3,3,4.5,5,4,4.5,2.666666667,3,4.5,3.888888889
12120969090,0,31,White,Psychology ,PSYO 2501,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,3,4,7,7,7,4,5,3,4,4,3,3,3,3,3,1,1,3,2,1,1,3,4,1,1,2,1,1,1,1,1,2,2,2,1,3,1,3,2,1,1,2,1,2,1,1,0,5,1,1.166666667,2,1.388888889,3.333333333,7,4,3.2,2,3,1.333333333,1,1.333333333,1.666666667,1,1.666666667
12120827195,0,20,White,Psychology,"PSYO2501, STAT1060",4,4,5,3,4,5,3,4,3,4,4,1,5,3,2,1,4,3,1,1,3,2,1,4,3,3,3,3,3,6,4,5,4,4,3,3,4,3,2,2,4,5,5,4,2,3,2,1,4,5,1,1,2,1,1,1,1,1,3,1,1,1,4,1,4,3,1,1,5,1,1,1,1,1,4,1.666666667,3.5,2.833333333,2.666666667,3,5,3.5,3,4,4,1.333333333,1.5,1,1.666666667,1,2.333333333
12120776952,0,21,White,Medical Sciences,STAT 1060,4,4,4,4,4,4,3,4,3,3,4,4,3,2,3,3,3,3,4,4,4,3,3,2,4,2,2,2,1,5,6,6,3,4,4,3,2,3,2,3,2,2,3,2,2,3,4,2,5,4,4,4,3,2,2,3,2,2,2,3,2,1,2,1,4,3,1,2,4,1,1,0,1,1,3.875,3.5,2.666666667,3.333333333,3.166666667,1.666666667,5.666666667,3.5,2.4,2.25,4,3,4,2,2.333333333,2.5,2.111111111
12120591927,0,20,White,medical sciences,STAT 1060,4,3,4,2,4,5,4,4,3,1,3,2,1,2,4,2,1,3,2,1,3,1,2,1,2,1,3,3,3,6,5,5,4,3,5,4,4,2,3,2,3,2,2,1,2,2,3,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,3,1,1,0,1,1,3.75,2.333333333,1.333333333,2.166666667,1.944444444,3,5.333333333,4,2.8,1.75,2,1,2.5,1,1.666666667,1,1.555555556
12305666278,1,27,White,Psychology,NA,4,4,4,4,4,4,3,3,5,2,4,5,4,5,3,2,5,2,5,4,5,2,1,3,4,2,2,4,5,7,7,7,4,4,4,4,5,2,4,2,5,4,5,3,4,3,4,2,4,5,2,4,3,1,1,2,2,1,2,2,1,1,5,1,4,3,2,2,5,3,2,1,1,1,3.75,3.166666667,2.5,4.833333333,3.5,3.666666667,7,4,3.6,4,4,2.333333333,4,1,1.666666667,2,2.888888889
12305645234,1,25,White,undecided,NA,4,5,4,3,4,4,3,2,4,5,5,2,3,4,4,2,5,4,2,3,3,1,1,1,5,1,4,3,4,5,6,6,3,4,4,5,2,3,2,2,1,2,4,2,2,3,5,2,3,5,4,5,2,2,4,4,4,1,5,4,1,1,5,2,5,4,1,1,5,3,2,0,1,0,3.625,2.833333333,2.5,3.833333333,3.055555556,3.666666667,5.666666667,4,2,2.5,3.666666667,2.666666667,5,1.333333333,4.333333333,4,3
12305642497,1,29,White,Neuroscience,NA,4,4,4,4,5,5,3,4,2,1,1,1,1,1,1,2,4,1,1,1,3,1,1,1,3,1,2,3,2,3,5,5,2,1,4,1,2,1,2,3,3,4,4,4,4,2,4,1,2,2,1,5,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,0,1,0,4.125,1.166666667,1,2.333333333,1.5,2.333333333,4.333333333,2,2.2,4,2,1,4.5,1.333333333,1,1,1.444444444
12305641506,1,33,White,Computer science,NA,5,5,5,5,4,4,5,5,4,3,4,4,4,2,4,4,4,3,3,4,2,3,4,4,5,4,4,5,5,2,2,2,5,5,5,5,3,1,3,1,3,4,2,3,2,4,1,3,4,5,1,2,1,1,1,1,1,1,2,2,1,1,5,1,4,1,1,1,2,1,1,1,1,0,4.75,4,3.5,3.333333333,3.611111111,4.666666667,2,5,2.2,2.75,4.333333333,1.666666667,1.5,1,1.666666667,1,1.888888889
12305638246,1,27,White,Psychology,NA,4,5,4,3,5,2,2,3,2,3,2,1,3,1,2,2,4,1,1,1,3,1,1,2,3,2,3,2,4,6,3,6,4,3,2,4,1,2,1,1,2,4,5,4,4,3,1,2,4,3,1,2,1,1,4,2,4,1,3,3,1,1,3,1,5,3,1,2,5,2,2,0,1,0,3.5,1.5,2,2.333333333,1.944444444,3,5,3.25,1.4,4.25,3.333333333,1.333333333,1.5,1,3.333333333,3,2.555555556
12305636825,1,21,White,undecided,NA,4,3,4,3,4,3,4,4,4,3,4,3,4,3,5,3,4,3,4,5,4,4,3,4,3,4,4,3,2,5,4,5,5,3,4,3,2,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,4,3,4,3,4,3,4,3,3,3,4,3,4,5,3,1,0,0,0,3.625,3.833333333,3.666666667,3.666666667,3.722222222,3,4.666666667,3.75,3.4,4,3.666666667,3.666666667,3.5,3.666666667,3.333333333,3.5,3.555555556
12305636680,1,25,White,Information Management,NA,4,4,4,4,4,4,4,4,5,2,1,1,2,3,2,3,3,1,3,3,2,1,1,1,5,1,1,1,3,7,7,7,2,3,3,3,1,1,1,1,3,4,4,4,3,5,5,3,5,5,1,5,1,1,4,1,1,3,1,1,2,1,2,1,4,2,1,1,3,1,2,0,1,0,4,1.833333333,1.333333333,3.5,2.222222222,1.666666667,7,2.75,1.4,3.75,5,1.666666667,5,2,2,1,1.777777778
12305636400,1,21,White,dentistry,NA,4,4,5,4,5,5,NA,4,4,3,3,2,2,3,2,2,2,2,3,3,3,2,2,2,3,2,4,4,5,5,5,5,4,5,5,5,4,2,2,2,2,3,2,2,3,4,3,3,5,5,3,3,3,3,3,2,2,2,3,3,4,3,4,3,5,4,3,3,4,3,2,0,0,1,4.428571429,2.333333333,2.166666667,3,2.5,4.333333333,5,4.75,2.4,2.5,4.666666667,3,3,3,3,2,3.555555556
